name,version,licenses
wcwidth,['0.2.5'],['[MIT]']
which,['1.3.1' '2.0.2'],['[ISC]']
which-boxed-primitive,['1.0.2'],['[]']
which-typed-array,['1.1.8'],['[]']
wide-align,['1.1.5'],['[]']
widest-line,['3.1.0' '2.0.1'],['[MIT]']
wildcard,['7.16.3'],['[]']
win-inet-pton,['1.1.0'],['[]']
wireless-regdb,['2022.06.06-0ubuntu1~18.04.1'],['[ISC]']
word-wrap,['1.2.3'],['[]']
wrap-ansi,['6.2.0' '4.0.0' '7.0.0'],['[MIT]']
wrappy,['1.0.2'],['[ISC]' '[]']
write,['1.0.3'],['[]']
write-file-atomic,['3.0.0' '2.4.3'],['[]']
write-json-file,['2.3.0' '4.3.0'],['[]']
ws,['6.2.1'],['[MIT]']
x-pack-aggregate-metric,['7.16.3'],['[]']
x-pack-analytics,['7.16.3'],['[]']
x-pack-async,['7.16.3'],['[]']
x-pack-async-search,['7.16.3'],['[]']
x-pack-autoscaling,['7.16.3'],['[]']
x-pack-ccr,['7.16.3'],['[]']
x-pack-core,['7.16.3'],['[]']
x-pack-data-streams,['7.16.3'],['[]']
x-pack-deprecation,['7.16.3'],['[]']
x-pack-enrich,['7.16.3'],['[]']
x-pack-eql,['7.16.3'],['[]']
x-pack-fleet,['7.16.3'],['[]']
x-pack-graph,['7.16.3'],['[]']
x-pack-identity-provider,['7.16.3'],['[]']
x-pack-ilm,['7.16.3'],['[]']
x-pack-logstash,['7.16.3'],['[]']
x-pack-ml,['7.16.3'],['[]']
x-pack-monitoring,['7.16.3'],['[]']
x-pack-ql,['7.16.3'],['[]']
x-pack-rollup,['7.16.3'],['[]']
x-pack-security,['7.16.3'],['[]']
x-pack-shutdown,['7.16.3'],['[]']
x-pack-sql,['7.16.3'],['[]']
x-pack-stack,['7.16.3'],['[]']
x-pack-text-structure,['7.16.3'],['[]']
x-pack-voting-only-node,['7.16.3'],['[]']
x-pack-watcher,['7.16.3'],['[]']
x11-utils,['7.7+3build1'],['[]']
x11-xkb-utils,['7.7+3ubuntu0.18.04.1'],['[]']
x11-xserver-utils,['7.7+7build1'],['[]']
xdg-utils,['1.1.2-1ubuntu2.5'],['[]']
xml-apis,['1.4.01'],['[]']
xml-core,['0.18'],['[GPL-2 GPL-2+]']
xml2js,['0.4.23' '0.4.19'],['[]']
xmlbuilder,['11.0.1' '9.0.7'],['[]' '[MIT]']
xmlsec,['2.1.4'],['[]']
xserver-common,['2:1.19.6-1ubuntu4.11'],['[]']
xserver-xorg-core,['2:1.19.6-1ubuntu4.11'],['[]']
xstream,['1.4.19'],['[]']
xtend,['4.0.2'],['[]']
xvfb,['2:1.19.6-1ubuntu4.11'],['[]']
yallist,['4.0.0'],['[ISC]' '[]']
yarn,['1.22.0'],['[BSD-2-Clause]']
yauzl,['2.10.0'],['[]']
yazl,['2.5.1'],['[]']
yn,['3.0.0'],['[]']
zeitwerk,['2.5.1'],['[]']
zerofree,['1.0.4-1'],['[GPL-2 GPL-2+]']
zip,['3.0-11build1'],['[]']
zipfs,['1.8.0_242'],['[]']
