name,version,licenses
gpgconf,2.2.4-1ubuntu1.4,[BSD-3-clause Expat GPL-3 GPL-3+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ RFC-Reference TinySCHEME permissive]
gpgsm,2.2.4-1ubuntu1.4,[BSD-3-clause Expat GPL-3 GPL-3+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ RFC-Reference TinySCHEME permissive]
gpgv,2.2.4-1ubuntu1.4,[BSD-3-clause Expat GPL-3 GPL-3+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ RFC-Reference TinySCHEME permissive]
grep,3.1-2build1,[GPL-3 GPL-3+]
groff-base,1.22.3-10,[GFDL-1.3 GPL-3]
guava,25.1-android,[]
guice,4.2.1-no_aop,[]
gzip,1.6-5ubuntu1,[GPL]
hashdeep,4.4-4,[GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL-2 LGPL-2.1+ boost-software-license public-domain]
hawtjni-runtime,1.16,[]
hdparm,9.54+ds-1,[BSD-2-clause GPL-2 GPL-2+ hdparm]
hostname,3.20,[GPL-2]
htmlparser,1.6,[]
htmlparser,1.6,[]
htop,2.1.0-3,[GPL-2 GPL-2+]
httpclient,4.5.9,[]
httpcore,4.4.11,[]
httplib2,0.9.2,[MIT]
hyperlink,17.3.1,[MIT]
icu-devtools,60.2-3ubuntu3.1,[]
idna,2.10,[BSD-like]
idna,2.6,[BSD-like]
importlib-metadata,3.10.0,[UNKNOWN]
incremental,16.10.1,[MIT]
info,6.5.0.dfsg.1-2,[GPL-3]
init,1.51,[BSD-3-clause GPL-2 GPL-2+]
init-system-helpers,1.51,[BSD-3-clause GPL-2 GPL-2+]
initramfs-tools,0.130ubuntu3.11,[GPL-2]
initramfs-tools-bin,0.130ubuntu3.11,[GPL-2]
initramfs-tools-core,0.130ubuntu3.11,[GPL-2]
install-info,6.5.0.dfsg.1-2,[GPL-3]
inventory,0.1.10,[]
inventory-impl,0.1.10,[]
iproute2,4.15.0-2ubuntu1.3,[GPL-2]
iprutils,2.4.15.1-2,[CPL]
iptables,1.6.1-2ubuntu2,[Artistic-2 GPL-2 GPL-2+ custom]
iputils-ping,3:20161105-1ubuntu3,[GPL]
iputils-tracepath,3:20161105-1ubuntu3,[GPL]
irqbalance,1.3.0-0.1ubuntu0.18.04.1,[GPL]
isc-dhcp-client,4.3.5-3ubuntu7.2,[GPL-2 ISC]
isc-dhcp-common,4.3.5-3ubuntu7.2,[GPL-2 ISC]
iso-codes,3.79-1,[LGPL-2.1 LGPL-2.1+]
jansi,1.17.1,[]
jansi-freebsd32,1.8,[]
jansi-freebsd64,1.8,[]
jansi-linux32,1.8,[]
jansi-linux64,1.8,[]
jansi-native,1.8,[]
jansi-osx,1.8,[]
jansi-windows32,1.8,[]
jansi-windows64,1.8,[]
java-common,0.68ubuntu1~18.04.1,[GPL-2 GPL-2+]
jcl-over-slf4j,1.7.29,[]
jregex,1.2_01,[]
jregex,1.2_01,[]
jrt-fs,11.0.10,[]
json,1.8.3,[]
jsonpatch,1.16,[Modified BSD License]
jsonpatch,1.16,[Modified BSD License]
jsonpointer,1.10,[Modified BSD License]
jsonpointer,1.10,[Modified BSD License]
jsonschema,2.6.0,[MIT]
jsonschema,3.2.0,[UNKNOWN]
jsoup,1.12.1,[]
jsoup,1.12.1,[]
jsr250-api,1.0,[]
k8s.io/api,v0.23.5,[]
k8s.io/apimachinery,v0.23.5,[]
k8s.io/client-go,v0.23.5,[]
k8s.io/klog/v2,v2.60.1-0.20220317184644-43cc75f9ae89,[]
k8s.io/kube-openapi,v0.0.0-20220124234850-424119656bbf,[]
k8s.io/utils,v0.0.0-20220210201930-3a6ce19ff2f9,[]
kbd,2.0.4-2ubuntu1,[GPL- GPL-2 GPL-2+ GPL-2-with-exceptions GPL-any]
keyboard-configuration,1.178ubuntu2.9,[GPL-2]
klibc-utils,2.0.4-9ubuntu2,[GPL-2]
kmod,24-1ubuntu3.5,[GPL-2]
krb5-multidev,1.16-2ubuntu0.2,[GPL-2]
landscape-common,18.01-0ubuntu3.5,[GPL-2]
language-selector,0.1,[UNKNOWN]
language-selector-common,0.188.3,[GPL-2 GPL-2+]
less,487-0.1,[GPL-3]
libaccountsservice0,0.6.45-1ubuntu1.3,[GPL-2 GPL-2+ GPL-3 GPL-3+]
libacl1,2.2.52-3build1,[GPL LGPL-2.1]
libaec0,0.3.2-2,[]
libaio1,0.3.110-5ubuntu0.1,[LGPL-2.1 LGPL-2.1+]
libapparmor1,2.12-4ubuntu5.1,[BSD-3-clause GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+]
libapr1,1.6.3-2,[Apache-2.0]
libaprutil1,1.6.1-2,[Apache-2.0]
libapt-inst2.0,1.6.13,[GPL-2 GPLv2+]
libapt-pkg5.0,1.6.13,[GPL-2 GPLv2+]
libarchive13,3.2.2-3.1ubuntu0.6,[Apache-2.0 BSD-1-clause-UCB BSD-124-clause-UCB BSD-2-clause BSD-3-clause-UCB BSD-4-clause-UCB Expat PD]
libargon2-0,0~20161029-1.1,[Apache-2.0 CC0]
libarmadillo8,1:8.400.0+dfsg-2,[Apache Apache-2.0 GPL-2]
libarpack2,3.5.0+real-2,[]
libasan4,7.5.0-3ubuntu1~18.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libasn1-8-heimdal,7.5.0+dfsg-1,[BSD-3-clause GPL-2 GPL-2+ custom]
libasound2,1.1.3-5ubuntu0.5,[LGPL-2.1 LPGL-2.1+]
libasound2-data,1.1.3-5ubuntu0.5,[LGPL-2.1 LPGL-2.1+]
libassuan0,2.5.1-2,[GAP GAP~FSF GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+]
libatm1,1:2.5.1-2build1,[GPL-2]
libatomic1,8.4.0-1ubuntu1~18.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libattr1,1:2.4.47-2build1,[GPL-2 LGPL-2.1]
libaudit-common,1:2.8.2-1ubuntu1.1,[GPL-1 GPL-2 LGPL-2.1]
libaudit1,1:2.8.2-1ubuntu1.1,[GPL-1 GPL-2 LGPL-2.1]
libavahi-client3,0.7-3.1ubuntu1.2,[GPL GPL-2 LGPL-2.1]
libavahi-common-data,0.7-3.1ubuntu1.2,[GPL GPL-2 LGPL-2.1]
libavahi-common3,0.7-3.1ubuntu1.2,[GPL GPL-2 LGPL-2.1]
libbabeltrace1,1.5.5-1,[GPL-2 GPL-3 GPL-3+ LGPL-2.1 MIT]
libbind9-160,1:9.11.3+dfsg-1ubuntu1.14,[BSD-2-clause BSD-3-clause BSD-4-clause ISC MPL-2.0]
libbinutils,2.30-21ubuntu1~18.04.5,[GFDL GPL LGPL]
libbison-dev,2:3.0.4.dfsg-1build1,[GPL-2 GPL-2+ GPL-3 GPL-3+]
libblas3,3.7.1-4ubuntu1,[BSD-3-clause BSD-3-clause-intel]
libblkid1,2.31.1-0.4ubuntu3.7,[BSD-2-clause BSD-3-clause BSD-4-clause GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL LGPL-2 LGPL-2+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ MIT public-domain]
libbsd0,0.8.7-1ubuntu0.1,[BSD-2-clause BSD-2-clause-NetBSD BSD-2-clause-author BSD-2-clause-verbatim BSD-3-clause BSD-3-clause-John-Birrell BSD-3-clause-Peter-Wemm BSD-3-clause-Regents BSD-4-clause-Christopher-G-Demetriou BSD-4-clause-Niels-Provos BSD-5-clause-Peter-Wemm Beerware Expat ISC ISC-Original public-domain public-domain-Colin-Plumb]
libbz2-1.0,1.0.6-8.1ubuntu0.2,[GPL-2]
libbz2-dev,1.0.6-8.1ubuntu0.2,[GPL-2]
libc,0.2.85,[]
libc-bin,2.27-3ubuntu1.4,[GPL-2 LGPL-2.1]
libc-client2007e,8:2007f~dfsg-5ubuntu0.18.04.2,[Apache-2.0 GPL-2 GPL-2+]
libc-client2007e-dev,8:2007f~dfsg-5ubuntu0.18.04.2,[Apache-2.0 GPL-2 GPL-2+]
libc-dev-bin,2.27-3ubuntu1.4,[GPL-2 LGPL-2.1]
libc-print,0.1.16,[]
libc6,2.27-3ubuntu1.4,[GPL-2 LGPL-2.1]
libc6-dbg,2.27-3ubuntu1.4,[GPL-2 LGPL-2.1]
libc6-dev,2.27-3ubuntu1.4,[GPL-2 LGPL-2.1]
libcap-ng0,0.7.7-3.1,[GPL-2 GPL-3 LGPL-2.1]
libcap2,1:2.25-1.2,[BSD-3-clause GPL-2 GPL-2+]
libcap2-bin,1:2.25-1.2,[BSD-3-clause GPL-2 GPL-2+]
libcc1-0,8.4.0-1ubuntu1~18.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libcgi-fast-perl,1:2.13-1,[Artistic GPL-1 GPL-1+]
libcgi-pm-perl,4.38-1,[Artistic Artistic-2.0 GPL-1 GPL-1+]
libclang-common-6.0-dev,1:6.0-1ubuntu2,[ARM Apple BSD-3-Clause BSD-3-clause Expat LLVM MIT NCSA Polly Python U-OF-I-BSD-LIKE public-domain solar-public-domain]
libclang1-6.0,1:6.0-1ubuntu2,[ARM Apple BSD-3-Clause BSD-3-clause Expat LLVM MIT NCSA Polly Python U-OF-I-BSD-LIKE public-domain solar-public-domain]
libcom-err2,1.44.1-1ubuntu1.3,[]
libcryptsetup12,2:2.0.2-1ubuntu1.2,[Apache-2.0 CC0 CC0-1.0 GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+ public-domain]
libcups2,2.2.7-1ubuntu2.8,[BSD-2-clause GPL-2 GPL-2.0 LGPL-2 LGPL-2.0 Zlib]
libcurl3-gnutls,7.58.0-2ubuntu3.13,[BSD-3-Clause BSD-4-Clause ISC curl other public-domain]
libcurl4,7.58.0-2ubuntu3.13,[BSD-3-Clause BSD-4-Clause ISC curl other public-domain]
libcurl4-openssl-dev,7.58.0-2ubuntu3.13,[BSD-3-Clause BSD-4-Clause ISC curl other public-domain]
libdap25,3.19.1-2build1,[GPL-2 LGPL-2.1 URI W3C]
libdapclient6v5,3.19.1-2build1,[GPL-2 LGPL-2.1 URI W3C]
libdb5.3,5.3.28-13.1ubuntu1.1,[]
libdbus-1-3,1.12.2-1ubuntu1.2,[AFL-2.1 BSD-3-clause BSD-3-clause-generic Expat GPL-2 GPL-2+ Tcl-BSDish g10-permissive]
libdebconfclient0,0.213ubuntu1,[]
libdevmapper-event1.02.1,2:1.02.145-4.1ubuntu3.18.04.3,[GPL-2 LGPL-2.1]
libdevmapper1.02.1,2:1.02.145-4.1ubuntu3.18.04.3,[GPL-2 LGPL-2.1]
libdns-export1100,1:9.11.3+dfsg-1ubuntu1.14,[BSD-2-clause BSD-3-clause BSD-4-clause ISC MPL-2.0]
libdns1100,1:9.11.3+dfsg-1ubuntu1.14,[BSD-2-clause BSD-3-clause BSD-4-clause ISC MPL-2.0]
libdpkg-perl,1.19.0.5ubuntu2.3,[BSD-2-clause GPL-2 GPL-2+ public-domain-md5 public-domain-s-s-d]
libdrm-common,2.4.101-2~18.04.1,[]
libdrm2,2.4.101-2~18.04.1,[]
libdw1,0.170-0.4ubuntu0.1,[GPL-2 GPL-3 LGPL-]
libeatmydata1,105-6,[GPL-3 GPL-3+]
libedit2,3.1-20170329-1,[]
libelf1,0.170-0.4ubuntu0.1,[GPL-2 GPL-3 LGPL-]
libencode-locale-perl,1.05-1,[Artistic GPL-1 GPL-1+]
libepsilon1,0.9.2+dfsg-2,[BSD-3-Clause GPL-3 GPL-3+ LGPL-3+]
liberror-perl,0.17025-1,[Artistic GPL-1 GPL-1+ MIT/X11]
libevent-2.1-6,2.1.8-stable-4build1,[]
libevent-core-2.1-6,2.1.8-stable-4build1,[]
libexpat1,2.2.5-3ubuntu0.2,[MIT]
libexpat1-dev,2.2.5-3ubuntu0.2,[MIT]
libext2fs2,1.44.1-1ubuntu1.3,[GPL-2 LGPL-2]
libfcgi-perl,0.78-2build1,[PD other]
libfdisk1,2.31.1-0.4ubuntu3.7,[BSD-2-clause BSD-3-clause BSD-4-clause GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL LGPL-2 LGPL-2+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ MIT public-domain]
libffi-dev,3.2.1-8,[GPL]
libffi6,3.2.1-8,[GPL]
libfl-dev,2.6.4-6,[FLEX FSFAP GPL GPL-2+ GPL-3 GPL-3+ LGPL-2+]
libfl2,2.6.4-6,[FLEX FSFAP GPL GPL-2+ GPL-3 GPL-3+ LGPL-2+]
libfontconfig1,2.12.6-0ubuntu2,[]
libfontconfig1-dev,2.12.6-0ubuntu2,[]
libfreetype6,2.8.1-2ubuntu2.1,[BSD-2-Clause BSD-3-Clause Catharon-OSL FTL GPL-2 GPL-2+ GZip OpenGroup-BSD-like]
libfreetype6-dev,2.8.1-2ubuntu2.1,[BSD-2-Clause BSD-3-Clause Catharon-OSL FTL GPL-2 GPL-2+ GZip OpenGroup-BSD-like]
libfreexl1,1.0.5-1,[GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+ MPL-1.1 fsf-unlimited fsf-unlimited-configure fsf-unlimited-disclaimer fsf-unlimited-makefile install-sh]
libfribidi0,0.19.7-2,[LGPL-2.1 LGPL-2.1+]
libfuse2,2.9.7-1ubuntu1,[GPL-2 GPL-2+ LGPL-2]
libfyba0,4.1.1-3,[GPL-2 GPL-2.0+ MIT]
libgc1c2,1:7.4.2-8ubuntu1,[]
libgcc-7-dev,7.5.0-3ubuntu1~18.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libgcc1,1:8.4.0-1ubuntu1~18.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libgcrypt20,1.8.1-4ubuntu1.2,[GPL-2 LGPL]
libgdal20,2.2.3+dfsg-2,[Apache-2.0 Artistic BSD-3-Clause Base64 GPL-1 GPL-1.0+ GPL-2 GPL-2+ GPL-3 GPL-3+ HPND-3i HPND-disclaimer HPND-eos HPND-p-sl-sgi HPND-sl-gl-sgi HPND-sl-sgi IJG ITT Info-ZIP JasPer-2.0 LGPL-2 LGPL-2+ MIT MIT-short PostgreSQL Qhull fsf-unlimited-configure fsf-unlimited-disclaimer libpng public-domain zlib]
libgdbm-compat4,1.14.1-6,[GFDL-1.3+ GPL-3 GPL-3+]
libgdbm-dev,1.14.1-6,[GFDL-1.3+ GPL-3 GPL-3+]
libgdbm5,1.14.1-6,[GFDL-1.3+ GPL-3 GPL-3+]
libgeoip1,1.6.12-1,[ISC LGPL-2.1 LGPL-2.1+]
libgeos++-dev,3.6.2-1build2,[GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+ public-domain zlib]
libgeos-3.6.2,3.6.2-1build2,[GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+ public-domain zlib]
libgeos-c1v5,3.6.2-1build2,[GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+ public-domain zlib]
libgeos-dev,3.6.2-1build2,[GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+ public-domain zlib]
libgeotiff2,1.4.2-2build1,[BSD-3-Clause BSD-4-Clause GPL-2 GPL-2+ HPND-sl-sgi MIT attribution fsf-doc-unlimited fsf-makefile-unlimited fsf-unlimited install-sh]
libgfortran4,7.5.0-3ubuntu1~18.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libgif7,5.1.4-2ubuntu0.1,[MIT]
libgirepository-1.0-1,1.56.1-1,[BSD-2-clause GPL-2 GPL-2+ LGPL-2 LGPL-2+ MIT]
libglib2.0-0,2.56.4-0ubuntu0.18.04.8,[LGPL]
libglib2.0-bin,2.56.4-0ubuntu0.18.04.8,[LGPL]
libglib2.0-data,2.56.4-0ubuntu0.18.04.8,[LGPL]
libglib2.0-dev,2.56.4-0ubuntu0.18.04.8,[LGPL]
libglib2.0-dev-bin,2.56.4-0ubuntu0.18.04.8,[LGPL]
libgmp-dev,2:6.1.2+dfsg-2,[GPL GPL-2 GPL-3 LGPL-3]
libgmp10,2:6.1.2+dfsg-2,[GPL GPL-2 GPL-3 LGPL-3]
libgmpxx4ldbl,2:6.1.2+dfsg-2,[GPL GPL-2 GPL-3 LGPL-3]
libgnutls30,3.5.18-1ubuntu1.4,[CC0 GFDL-1.3 GPL GPL-3 LGPL LGPL-3 LGPL2.1 The]
libgomp1,8.4.0-1ubuntu1~18.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libgpg-error0,1.27-6,[BSD-3-clause GPL-3 GPL-3+ LGPL-2.1 LGPL-2.1+ g10-permissive]
libgpm2,1.20.7-5,[GPL-2 GPL-2.0+ GPL-3 GPL-3.0+]
libgraphite2-3,1.3.11-2,[Artistic GPL-1 GPL-1+ GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+ MPL-1.1 custom-sil-open-font-license public-domain]
libgraphite2-dev,1.3.11-2,[Artistic GPL-1 GPL-1+ GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+ MPL-1.1 custom-sil-open-font-license public-domain]
libgssapi-krb5-2,1.16-2ubuntu0.2,[GPL-2]
libgssapi3-heimdal,7.5.0+dfsg-1,[BSD-3-clause GPL-2 GPL-2+ custom]
libgssrpc4,1.16-2ubuntu0.2,[GPL-2]
libharfbuzz-dev,1.7.2-1ubuntu1,[MIT]
libharfbuzz-gobject0,1.7.2-1ubuntu1,[MIT]
libharfbuzz-icu0,1.7.2-1ubuntu1,[MIT]
libharfbuzz0b,1.7.2-1ubuntu1,[MIT]
libhcrypto4-heimdal,7.5.0+dfsg-1,[BSD-3-clause GPL-2 GPL-2+ custom]
libhdf4-0-alt,4.2.13-2,[BSD-3-clause GPL-2 GPL-2+ HDF4 NetCDF]
libhdf5-100,1.10.0-patch1+docs-4,[]
libheimbase1-heimdal,7.5.0+dfsg-1,[BSD-3-clause GPL-2 GPL-2+ custom]
libheimntlm0-heimdal,7.5.0+dfsg-1,[BSD-3-clause GPL-2 GPL-2+ custom]
libhogweed4,3.4-1,[GAP GPL GPL-2 GPL-2+ LGPL LGPL-2 LGPL-2+ LGPL-2.1+ other public-domain]
libhtml-parser-perl,3.72-3build1,[Artistic GPL-1 GPL-1+]
libhtml-tagset-perl,3.20-3,[Artistic GPL-1 GPL-1+]
libhtml-template-perl,2.97-1,[Artistic GPL-1 GPL-1+]
libhttp-date-perl,6.02-1,[Artistic GPL-1 GPL-1+]
libhttp-message-perl,6.14-1,[Artistic GPL-1 GPL-1+]
libhttp-parser2.7.1,2.7.1-2,[Expat Expat-nginx]
libhx509-5-heimdal,7.5.0+dfsg-1,[BSD-3-clause GPL-2 GPL-2+ custom]
libice-dev,2:1.0.9-2,[]
libice6,2:1.0.9-2,[]
libicu-dev,60.2-3ubuntu3.1,[]
libicu-le-hb-dev,1.0.3+git161113-4,[GPL-3 MIT]
libicu-le-hb0,1.0.3+git161113-4,[GPL-3 MIT]
libicu60,60.2-3ubuntu3.1,[]
libiculx60,60.2-3ubuntu3.1,[]
libidn11,1.33-2.1ubuntu1.2,[GAP GFDL-1.3 GFDL-1.3+ GPL-2 GPL-3 GPL-3+ LGPL-2 LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+]
libidn2-0,2.0.4-1.1ubuntu0.2,[GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL-3 LGPL-3+ Unicode]
libintl,,[]
libio-html-perl,1.001-1,[Artistic GPL-1 GPL-1+ GPL-3 GPL-3+]
libip4tc0,1.6.1-2ubuntu2,[Artistic-2 GPL-2 GPL-2+ custom]
libip6tc0,1.6.1-2ubuntu2,[Artistic-2 GPL-2 GPL-2+ custom]
libiptc0,1.6.1-2ubuntu2,[Artistic-2 GPL-2 GPL-2+ custom]
libirs160,1:9.11.3+dfsg-1ubuntu1.14,[BSD-2-clause BSD-3-clause BSD-4-clause ISC MPL-2.0]
libisc-export169,1:9.11.3+dfsg-1ubuntu1.14,[BSD-2-clause BSD-3-clause BSD-4-clause ISC MPL-2.0]
libisc169,1:9.11.3+dfsg-1ubuntu1.14,[BSD-2-clause BSD-3-clause BSD-4-clause ISC MPL-2.0]
libisccc160,1:9.11.3+dfsg-1ubuntu1.14,[BSD-2-clause BSD-3-clause BSD-4-clause ISC MPL-2.0]
libisccfg160,1:9.11.3+dfsg-1ubuntu1.14,[BSD-2-clause BSD-3-clause BSD-4-clause ISC MPL-2.0]
libisl19,0.19-1,[BSD-2-clause LGPL-2 LGPL-2.1+ MIT]
libisns0,0.97-2build1,[Expat LGPL-2.1 LGPL-2.1+]
libitm1,8.4.0-1ubuntu1~18.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libjbig0,2.1-3.1build1,[GPL-2 GPL-2+]
libjemalloc1,3.6.0-11,[BSD-2-Clause BSD-3-Clause BSD-3-Clause-Google BSD-3-Clause-Hiroshima-University Expat GPL-2 GPL-2.0+]
libjpeg-dev,8c-2ubuntu8,[LGPL-2.1]
libjpeg-turbo8,1.5.2-0ubuntu5.18.04.4,[LGPL-2.1]
libjpeg-turbo8-dev,1.5.2-0ubuntu5.18.04.4,[LGPL-2.1]
libjpeg8,8c-2ubuntu8,[LGPL-2.1]
libjpeg8-dev,8c-2ubuntu8,[LGPL-2.1]
libjson-c3,0.12.1-1.3ubuntu0.3,[MIT]
libjsoncpp1,1.7.4-3,[Expat_or_PublicDomain_or_DualExpatPD GPL-3 GPL-3+]
libk5crypto3,1.16-2ubuntu0.2,[GPL-2]
libkadm5clnt-mit11,1.16-2ubuntu0.2,[GPL-2]
libkadm5srv-mit11,1.16-2ubuntu0.2,[GPL-2]
libkdb5-9,1.16-2ubuntu0.2,[GPL-2]
libkeyutils1,1.5.9-9.2ubuntu2,[GPL-2 GPL-2+ LGPL-2 LGPL-2+]
libklibc,2.0.4-9ubuntu2,[GPL-2]
libkmlbase1,1.3.0-5,[BSD-3-Clause GPL-3 GPL-3+ zlib]
libkmldom1,1.3.0-5,[BSD-3-Clause GPL-3 GPL-3+ zlib]
libkmlengine1,1.3.0-5,[BSD-3-Clause GPL-3 GPL-3+ zlib]
libkmod2,24-1ubuntu3.5,[GPL-2]
libkrb5-26-heimdal,7.5.0+dfsg-1,[BSD-3-clause GPL-2 GPL-2+ custom]
libkrb5-3,1.16-2ubuntu0.2,[GPL-2]
libkrb5-dev,1.16-2ubuntu0.2,[GPL-2]
libkrb5support0,1.16-2ubuntu0.2,[GPL-2]
libksba8,1.3.5-2,[GPL-3]
liblapack3,3.7.1-4ubuntu1,[BSD-3-clause BSD-3-clause-intel]
liblcms2-2,2.9-1ubuntu0.1,[GPL-2 GPL-2+ MIT]
libldap-2.4-2,2.4.45+dfsg-1ubuntu1.10,[]
libldap-common,2.4.45+dfsg-1ubuntu1.10,[]
libldap2-dev,2.4.45+dfsg-1ubuntu1.10,[]
libldb-dev,2:1.2.3-1ubuntu0.2,[BSD-3-clause GPL-3 GPL-3.0+ ISC LGPL-3 LGPL-3.0+ PostgreSQL]
libldb1,2:1.2.3-1ubuntu0.2,[BSD-3-clause GPL-3 GPL-3.0+ ISC LGPL-3 LGPL-3.0+ PostgreSQL]
libllvm6.0,1:6.0-1ubuntu2,[ARM Apple BSD-3-Clause BSD-3-clause Expat LLVM MIT NCSA Polly Python U-OF-I-BSD-LIKE public-domain solar-public-domain]
liblocale-gettext-perl,1.07-3build2,[Artistic GPL-1 GPL-1+]
liblsan0,8.4.0-1ubuntu1~18.04,[Artistic GFDL-1.2 GPL GPL-2 GPL-3 LGPL]
libltdl7,2.4.6-2,[GFDL GPL]
liblvm2app2.2,2.02.176-4.1ubuntu3.18.04.3,[GPL-2 LGPL-2.1]
liblvm2cmd2.02,2.02.176-4.1ubuntu3.18.04.3,[GPL-2 LGPL-2.1]
liblwgeom-2.4-0,2.4.3+dfsg-4,[BSD-3-Clause CC-BY-SA-3.0 CCPL Expat GPL-2 GPL-2+ GPL-3 GPL-3+ ISC LGPL-2 LGPL-2+ public-domain uthash]
liblwp-mediatypes-perl,6.02-1,[Artistic GPL-1 GPL-1+]
liblwres160,1:9.11.3+dfsg-1ubuntu1.14,[BSD-2-clause BSD-3-clause BSD-4-clause ISC MPL-2.0]
liblxc-common,3.0.3-0ubuntu1~18.04.1,[BSD-2-clause GPL-2 LGPL-2.1 LGPL-2.1+]
liblxc1,3.0.3-0ubuntu1~18.04.1,[BSD-2-clause GPL-2 LGPL-2.1 LGPL-2.1+]
liblz4-1,0.0~r131-2ubuntu3,[BSD-2-clause GPL-2 GPL-2+]
liblzma-dev,5.2.2-1.3,[Autoconf GPL-2 GPL-2+ GPL-3 LGPL-2 LGPL-2.1 LGPL-2.1+ PD PD-debian config-h noderivs permissive-fsf permissive-nowarranty probably-PD]
liblzma5,5.2.2-1.3,[Autoconf GPL-2 GPL-2+ GPL-3 LGPL-2 LGPL-2.1 LGPL-2.1+ PD PD-debian config-h noderivs permissive-fsf permissive-nowarranty probably-PD]
liblzo2-2,2.08-1.2,[GPL-2]
libmagic-mgc,1:5.32-2ubuntu0.4,[BSD-2-Clause-alike BSD-2-Clause-netbsd BSD-2-Clause-regents MIT-Old-Style-with-legal-disclaimer-2 public-domain]
libmagic1,1:5.32-2ubuntu0.4,[BSD-2-Clause-alike BSD-2-Clause-netbsd BSD-2-Clause-regents MIT-Old-Style-with-legal-disclaimer-2 public-domain]
libmcrypt-dev,2.5.8-3.3,[LGPL-2]
libmcrypt4,2.5.8-3.3,[LGPL-2]
libminizip1,1.1-8build1,[zlib]
libmnl0,1.0.4-2,[GPL-2 GPL-2+ LGPL-2.1]
libmount1,2.31.1-0.4ubuntu3.7,[BSD-2-clause BSD-3-clause BSD-4-clause GPL-2 GPL-2+ GPL-3 GPL-3+ LGPL LGPL-2 LGPL-2+ LGPL-2.1 LGPL-2.1+ LGPL-3 LGPL-3+ MIT public-domain]
libmpc3,1.1.0-1,[LGPL-2.1]
libmpdec2,2.4.2-1ubuntu1,[BSD GPL-2 GPL-2+]
libmpfr6,4.0.1-1,[LGPL-3]
libmysqlclient-dev,5.7.33-0ubuntu0.18.04.1,[Artistic BSD-2-clause BSD-3-clause BSD-like Boost-1.0 GPL-2 GPL-2+ ISC LGPL LGPL-2 SWsoft public-domain zlib/libpng]
libmysqlclient20,5.7.33-0ubuntu0.18.04.1,[Artistic BSD-2-clause BSD-3-clause BSD-like Boost-1.0 GPL-2 GPL-2+ ISC LGPL LGPL-2 SWsoft public-domain zlib/libpng]
libncurses5,6.1-1ubuntu1.18.04,[]
libncurses5-dev,6.1-1ubuntu1.18.04,[]
libncursesw5,6.1-1ubuntu1.18.04,[]
libnetcdf13,1:4.6.0-2build1,[BSD-3-Clause Expat GPL-2 GPL-2+ GPL-3 GPL-3+ HDF5 NetCDF Unicode-data d4crc32 public-domain]
libnetfilter-conntrack3,1.0.6-2,[GPL-2 GPL-2+]
libnetplan0,0.99-0ubuntu3~18.04.4,[GPL-3]
libnettle6,3.4-1,[GAP GPL GPL-2 GPL-2+ LGPL LGPL-2 LGPL-2+ LGPL-2.1+ other public-domain]
libnewt0.52,0.52.20-1ubuntu1,[LGPL-2]
libnfnetlink0,1.0.1-3,[GPL]
libnghttp2-14,1.30.0-1ubuntu1,[BSD-2-clause Expat GPL-3 GPL-3+ MIT SIL-OFL-1.1 all-permissive]
libnih1,1.0.3-6ubuntu2,[GPL-2]
libnpth0,1.5-3,[LGPL-2.1 LGPL-2.1+]
libnspr4,2:4.18-1ubuntu1,[]
libnss-systemd,237-3ubuntu10.45,[CC0-1.0 Expat GPL-2 GPL-2+ LGPL-2.1 LGPL-2.1+ public-domain]
libnss3,2:3.35-2ubuntu2.12,[]
